Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
11,49.0528417,0,0,0,0,0,-9.69E-05,-2.47E-06,-1.67E-05,-8.52E-06,0.00063199,0.000229486,-0.000190886,0.000257616,0.000208687,0.000615284,0.000487949,0.000480005,0.000145855,-0.000103692,-0.000168877,-0.000725861,-0.001188108,-0.001212559,-0.001152107,-0.000920887,-0.000873427,-0.000670703,-0.000652535,-0.000582235,0.000104834,-5.05E-05,4.10E-05,-0.000112267,-1.77E-05,0.000177933,-0.000152054,-0.000756426,-0.00229989,-0.001537329,0.000617147,0.002460269,0.002250485,0.001813551,0.000592523,-0.000944205,-0.000444677,-0.000358297,-0.000318488,0.000195083,-0.000279021,-0.000616429,-0.000366944,-0.000380989,-0.000135975,-0.000551144,-0.000274399,0.00011117,0.000250181,-0.000109031,-0.00019388,0.000591769,-0.001761349,0.00066053,-0.000592885,-0.000435789,-0.00070935,3.34E-05,-0.000676338,-0.000236829,-0.000421357,-0.000402071,-0.000222067,-0.000426191,-3.19E-05,0.000441131,0.000844156,0.000857634,0.001190433,0.000717152,0.00096585,-0.000465322,-0.000274772,-3.59E-05,-0.000124571,-5.77E-05,-0.000446807,-0.000121286,-0.000859037,-0.000653047,-0.001346167,-0.001282197,-0.001001395,-0.000244133,0.00042493,0.000304146,0.001331908,0.000335977,0.001130054,0.000570562,0.000504572,0.00067328,0.002257826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001604687,0.001825436,0.001769021,0.002164915,0.001867617,0.001882122,0.001657813,0.001432948,0.000855181,0.001399994,0.000593243,0.000850775,-3.86E-05,0.000117205,0.000530137,0.000598784,0.00069508,0.00084579,-0.000336012,-0.000573532,-0.001372782,-0.00042741,-0.000190004,-0.001097676,-0.001315683,-0.002024206,-0.002522063,-0.002564445,-0.000880771,-0.001217929,0.000201934,2.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000789323,0.000654907,0.000892728,0.000202655,0.000252231,0.000430519,0.001039044,0.000486496,0.000466664,0.000259609,1.53E-05,0.000158261,-0.000204598,0.000314135,-0.000728463,0.000118696,0.00030521,0.000382443,0.000703437,0.000261716,0.000272897,0.000263274,1.65E-05,-0.000179941,-0.000351758,-0.000188738,-0.000918362,-0.000555464,-0.001198611,-0.001192434,-0.000487171,-0.000877018,-0.000358238,-0.000502121,-0.001792474,-0.00090076,-0.001354732,-0.000833047,4.13E-05,0,0,0,0,0,0,0,0,0
12,48.71828174,0,0,0,0,0,-0.001162804,-0.000616052,-0.000164019,0.000348662,0.000397841,0.001059457,0.000939217,0.000818026,0.001070963,0.001206086,0.000383282,2.69E-05,-0.000722721,-0.001358709,-0.001602439,-0.001552566,-0.001459386,-0.000843632,-0.000893881,-0.000654468,-0.000393018,-0.000171644,-7.33E-05,-0.000167507,9.37E-05,0.00021301,0.000526009,0.000110066,0.000591919,0.000701935,0.000535882,-0.000937572,-0.002390417,-0.002253932,0.000713928,0.002779328,0.002290434,0.002028671,-0.000218891,0.000160559,-0.000256485,-0.00051742,-0.000311184,-0.000168239,-0.000909285,-0.000704866,-0.000579041,-0.000232021,-0.00063591,-0.000589244,-0.0002766,0.000192669,0.000287431,-0.00029703,-0.000191612,0.001481995,-0.002834066,0.000135773,-0.000215577,-0.000588459,-0.000308978,-0.000166158,-0.000660883,-0.000598051,-0.000251512,-0.000360881,-5.66E-05,-0.000393257,-0.000292605,0.000469344,0.001340428,0.001018782,0.000787735,0.00094268,0.001025241,-0.000203002,-0.001164444,-0.000463248,-0.000979436,6.35E-05,0.00088838,0.000435725,-0.000673388,-0.000246213,-0.001312416,-0.001447109,-0.000583175,0.000464418,0.000794726,0.00116691,0.001876786,0.001381523,0.001294772,0.000327334,0.001088393,0.000168854,0.000466659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749911,0.002245906,0.002371503,0.001586263,0.002194015,0.001753073,0.001665773,0.001355925,0.000852993,0.000804913,0.000536966,3.22E-05,0.000393575,-5.82E-05,0.000301727,-0.000617088,0.000179846,-4.36E-05,-0.0001468,-0.000744894,-0.001098365,-0.000854869,-0.000980769,-0.000839988,-0.001386712,-0.001500762,-0.001677825,-0.001503413,-0.00081711,-0.001090601,-0.000559085,0.000454392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001566546,0.00099849,0.000845346,0.000474013,0.000432777,0.000579881,0.00083866,-0.00013311,0.000334738,0.000258916,-0.000357163,-0.000596284,4.18E-05,-0.000127154,-0.00056549,-0.000474504,-0.000430852,0.000286292,-0.000564447,0.000420067,-9.65E-05,0.000547327,-0.000218321,0.000311086,2.60E-05,-0.000115242,-0.000676472,-0.000963749,-0.001193121,-0.000837562,4.10E-05,-0.000400162,-0.000464952,-0.000817967,-0.00026047,1.98E-05,-0.000336422,5.34E-05,0.001725297,0,0,0,0,0,0,0,0,0
13,48.69405751,0,0,0,0,0,0.001250665,0.000877319,0.000953988,0.000730116,0.000675275,0.00044112,0.000221373,0.00019033,0.000226284,0.000365328,-5.84E-05,-0.000549373,-0.00095305,-0.001272073,-0.001384959,-0.001414528,-0.001550607,-0.00134449,-0.001319554,-0.001227627,-0.001143797,-0.001045795,-0.000912366,-0.000859075,-0.000491544,-0.00011384,1.44E-05,-0.00038753,0.000146191,0.000280937,0.000124132,-0.001024444,-0.001841264,-0.000976138,0.001756105,0.003246343,0.001913659,0.00105733,0.000340691,-0.000780322,-0.001002224,-0.001010372,-0.000600893,-0.000181444,-0.000303224,-0.000631,-0.000214189,-0.0002485,-0.000116332,-1.01E-05,9.18E-05,0.000229125,0.000341535,0.000350507,0.000276293,0.000557429,-0.000128989,-2.71E-05,-0.00042015,-0.000708439,-0.001278361,-0.001366684,-0.001953086,-0.001616784,-0.001442111,-0.000950743,-0.000258153,-0.000203153,0.00018137,0.001251084,0.001431596,0.001510804,0.001852176,0.001686531,0.001151201,-0.000817684,-0.000489753,-0.000545188,-0.001058609,-6.25E-05,-2.38E-05,-0.000319475,-0.00069563,-0.000432987,-0.000743885,-0.000698849,-0.000339003,-0.00013794,0.000193654,0.000771459,0.001624356,0.000746539,0.001873882,0.001207122,0.00095481,0.00085377,0.001369204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001224256,-0.001715386,0.001503288,0.002230109,0.001890386,0.001907722,0.001878486,0.001240814,0.000895829,0.000639013,0.000161093,3.95E-05,-2.68E-05,-0.000437682,-0.000371696,-0.000256964,-0.000577283,-0.00073673,-0.000819551,-0.001453548,-0.001534992,-0.001262631,-0.000881904,-0.000805692,-0.000845944,-0.000969529,-0.001014082,-0.000660218,-0.000371909,0.000283046,5.07E-05,0.000201248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002030128,0.002064962,0.002366182,0.001490792,0.001499449,0.001094096,0.000928499,0.00043889,6.13E-05,-0.000243546,-0.000254812,-0.000652671,-0.000415645,-0.000172304,-0.000713847,-0.000677758,-0.000785966,-0.00055378,-0.000977822,-0.001055241,-0.000752651,-0.000702617,-0.000547545,-1.47E-05,-0.000144047,-0.000198592,-0.000246654,-8.22E-05,0.000476856,0.000576468,-0.000236496,0.000480053,-0.000701866,-0.000229124,0.000638396,0.001161688,0.001146667,0.000690844,0.001756119,0,0,0,0,0,0,0,0,0
14,48.51032954,0,0,0,0,0,0.000391168,-0.001319164,-0.00090426,-0.000903224,-0.00061347,-0.00050228,-0.000942175,-8.52E-05,0.000179367,0.000714128,0.000807859,0.001020549,0.000852722,0.000775365,0.000448198,-0.000211708,-0.000688703,-0.000702499,-0.000889987,-0.000831218,-0.000565718,-0.000437273,-0.000438675,-0.000410919,8.17E-05,-1.23E-05,0.000298094,5.55E-05,0.000365135,0.000306371,0.00058718,4.90E-05,-0.001490387,-0.002293845,-0.000421755,0.002385574,0.002613,0.001752309,0.00143315,-0.000204882,-0.000572333,-0.001028824,-0.000285626,-0.000382165,-0.00052077,-0.000409949,-0.00019174,-0.000828139,-0.000525864,-0.0010336,-0.000332938,-6.25E-05,-0.000553128,7.51E-05,0.000283759,0.000401948,-0.001603759,0.000522284,-7.17E-05,-0.001066722,-0.000397387,-0.000705446,-0.001012795,-0.000924888,-0.00025832,-0.000531836,0.000706618,0.000775309,0.000981624,0.000998606,0.002046789,0.001657443,0.001494853,0.001102094,0.001686747,-0.000333071,-0.001102043,-0.000729242,-0.001550601,0.000737271,-0.000237249,-0.00133968,-0.001579983,-0.001083765,-0.001909201,-0.001819078,-0.000733889,-0.000345947,0.000454338,0.000129901,0.00156924,0.000716134,0.000881715,0.001532162,0.000304842,0.000984127,3.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002094649,0.001709944,0.001662625,0.001230685,0.000724931,0.001380791,0.001248833,0.000987491,0.000940591,0.001085782,0.000352525,0.000708736,0.000846693,0.000677682,0.001508081,0.00065164,0.000649838,0.000256222,7.25E-05,-0.000677606,-0.001297353,-0.000322884,0.000116656,-0.000779715,-0.000487205,-0.000313927,-0.001952286,-0.00191075,0.001324659,3.65E-05,-0.001048225,-0.000948152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001631283,0.001051425,0.002400239,0.001824853,0.001857015,0.001900765,0.001372705,0.001028065,0.000624057,0.000297995,0.000446913,0.000320652,-0.00040713,-0.000179501,-0.000321486,-0.000703975,-0.00059456,-0.000802796,-0.001030107,-0.001269922,-0.001250618,-0.001457072,-0.000332289,-0.000431167,-0.000580597,-3.38E-05,-0.000906266,-0.000489103,-0.002415251,-0.001888258,-0.000770409,-0.00069243,-0.000723131,-0.001320336,-0.001319264,0.000690434,-0.000426424,-0.001724723,-0.002424378,0,0,0,0,0,0,0,0,0
15,47.91003774,0,0,0,0,0,0.000501296,-0.000548299,-0.000423277,-0.000270215,-0.00022282,-9.46E-05,-0.000374948,4.59E-05,0.000333199,0.000316232,0.000451809,0.000287369,-0.000332614,-0.000832798,-0.001129104,-0.001408367,-0.001397479,-0.00108305,-0.000978069,-0.00083473,-0.000615871,-0.000453827,-0.000165869,-0.000181465,0.000252835,0.000441604,0.000693722,0.000298127,0.000611731,0.000684008,0.000673747,-0.000283305,-0.00173034,-0.001697228,0.000731731,0.002721087,0.0023155,0.001754797,0.001398556,4.17E-05,-4.42E-05,-0.000333145,-4.64E-06,7.47E-05,-0.00020761,-0.000385273,-0.000467432,-0.00072855,-0.000727359,-0.001006189,-0.000389636,-0.000212986,-0.000356334,-0.000368222,-0.000654842,0.000239578,-0.002105308,0.000564095,-3.07E-05,-0.000927465,-0.000578685,-0.000620817,-0.000887969,-0.000560328,-0.000565555,-0.000557881,-0.000117186,-2.31E-06,0.000540731,0.000755247,0.001276707,0.001101997,0.001128092,0.000893763,0.001980001,-0.000511337,-0.001330296,-6.59E-05,-0.001119482,0.000253738,-0.000167629,-0.000789282,-0.001268084,-0.001271199,-0.001358912,-0.001352658,-0.000902307,-0.000331468,0.000130569,0.000438837,0.001583241,0.000568931,0.001301038,0.001861383,0.001319938,0.002493459,0.001495225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120576,-0.000257187,0.001625017,0.001071075,0.000953786,0.001171532,0.001001767,0.000740583,0.001056177,0.00053246,0.00015275,0.00018737,0.000260595,-5.02E-05,0.000709308,0.000483942,0.000417073,0.000308464,0.000212532,-0.000597157,-0.000536238,0.000283118,-0.000169292,-0.000543599,-0.000993798,-0.001096239,-0.001643219,-0.001817953,0.000502178,-0.000358576,-0.000735992,-0.000793882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002810021,0.00238823,0.003061795,0.00214296,0.002102583,0.001629334,0.001164347,0.00060946,0.000186393,-0.000117317,-0.000259436,-0.000448271,-0.000353322,-0.000621907,-0.000872504,-0.000678748,-0.000833513,-0.00093711,-0.00131305,-0.001186082,-0.001362535,-0.001502822,-0.001120056,-0.000557261,-0.000725866,-0.000713578,-0.000805344,-0.000569192,-0.001343749,-0.000590899,-0.000134101,-7.62E-05,-0.000128588,-8.50E-05,0.000230771,0.000673907,-2.22E-05,0.000395825,0.000565789,0,0,0,0,0,0,0,0,0
16,49.48597426,0,0,0,0,0,0.001578722,0.000897601,0.000781232,0.000729583,3.29E-05,0.000407141,-0.000281174,0.000205887,0.000118132,0.00039813,-0.000168655,-0.000432285,-0.000616731,-0.00066197,-0.001057677,-0.001263003,-0.001367129,-0.00129681,-0.001260137,-0.001197034,-0.001155376,-0.001037767,-0.000891396,-0.00073499,-0.000440377,7.88E-05,-9.13E-05,-0.000134341,0.00019054,0.00021595,8.29E-05,-0.001174696,-0.00216359,-0.001126653,0.001514158,0.002754932,0.001667412,0.001422029,0.000690026,-0.000728357,-0.000902707,-0.000962618,-0.000999527,-0.000351977,-0.00112179,-0.000842367,-0.000478431,-0.000422882,2.11E-05,-0.000188925,0.000412205,0.001081576,0.000464759,8.65E-06,3.65E-05,0.001069027,-0.001842618,0.000359027,1.42E-05,-0.001021481,-0.00012015,-0.000232607,-0.00052759,-0.000368062,-0.000185194,-0.000292467,5.75E-05,0.000365516,0.000712051,0.000970533,0.000962034,0.000904844,0.000972275,0.000844744,0.001531353,-0.000545611,-9.53E-06,-0.000364101,-0.000681109,0.000123818,-0.000536909,-0.001241824,-0.001637676,-0.001733754,-0.001468459,-0.001523176,-0.001058184,-0.00069969,-0.000249241,0.000487158,0.001665132,0.000622026,0.002263965,0.00150536,8.19E-05,-0.000334201,0.000120683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43E-05,0.001270308,0.00239048,0.002515076,0.002333142,0.001919673,0.00191155,0.001373951,0.001138449,0.000750379,0.000583745,0.000123475,0.000153234,-4.16E-05,-3.24E-05,-0.000182853,-0.000347953,-2.77E-05,-0.00052033,-0.000658235,-0.000723345,-0.000381922,-0.00018537,-0.000655248,-0.000728802,-0.001022745,-0.000884818,-0.000315411,-0.00026501,0.000532595,0.000239564,0.000925098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001245465,0.001393625,0.000878739,0.000474915,0.000626656,0.000634144,0.000614597,0.000194476,4.05E-05,-0.000323839,-0.000407816,-0.000472012,-0.000385913,-0.000622578,-0.000705625,-0.000626409,-0.000324477,-0.000578682,-0.000247745,-0.000660925,-0.000422813,-7.68E-05,-0.000387305,0.000110021,-5.32E-05,-0.000635595,-0.000742324,0.00022569,-0.000529988,-0.000249621,-0.000514518,5.03E-05,-0.000387297,-0.000233831,-0.000202257,-0.000461195,-0.000385704,0.000621518,0.000641516,0,0,0,0,0,0,0,0,0
17,49.43720692,0,0,0,0,0,0.001787334,0.000320272,0.00025705,0.000337698,0.000353103,-1.51E-05,-5.44E-05,4.20E-05,0.000223963,0.000647938,0.000121143,-0.000377781,-0.000719101,-0.000990031,-0.001159636,-0.001338682,-0.00125808,-0.001107853,-0.001224641,-0.000979352,-0.000838644,-0.000635894,-0.000584043,-0.000475657,-0.000188116,0.000292147,0.000249434,-2.61E-05,0.000305462,0.000441005,0.000195619,-0.000905745,-0.002257019,-0.002010337,0.001081807,0.003466278,0.002659733,0.001313837,-0.00104962,-0.001177722,-0.001234287,-0.001220135,-0.00057783,-0.000531074,-0.000706106,-0.000626535,-0.000265921,-0.000168441,9.07E-05,-8.56E-06,0.000452938,0.000466502,0.000250355,7.60E-05,0.000356239,0.000553718,-0.000746005,0.000889239,-0.000511913,-0.001030575,-0.000659857,-0.000438696,-0.000686555,-0.00046743,-0.000256414,-0.000288024,0.000476281,0.000535957,0.000759981,0.000991285,0.000971633,0.000977763,0.00116383,0.000630257,0.000542734,-0.000628611,-2.11E-05,-0.000179414,-0.000391223,0.000388785,-2.81E-05,-0.000687461,-0.001105052,-0.001144109,-0.001394843,-0.001279347,-0.000923366,-0.000520619,5.70E-05,0.000356961,0.000572161,0.000715794,0.000260196,0.000804672,0.000490111,0.000604684,0.001117837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001745263,0.001144056,0.002647688,0.001322661,0.000759498,0.000944519,0.000766541,0.000779452,7.64E-05,0.000677269,-0.000154886,-0.000164656,2.55E-05,-3.71E-05,0.00010487,0.000135796,-7.74E-05,-0.000135387,-1.37E-05,-0.000105707,-0.000722677,-0.000408313,-0.000317479,-0.000313742,-0.000235792,-0.00036234,-0.000907642,-0.000781153,4.95E-05,0.000175413,0.000223117,0.000478378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001579275,0.000878282,0.001078933,0.000737368,0.001143132,0.000495399,0.000297525,-0.000185613,-0.000233631,-0.000296379,-0.000346348,-0.000425249,-0.000500319,-9.71E-05,-8.58E-05,-0.000203436,-0.000391248,-5.17E-05,-0.000668931,-0.000675374,-0.000540484,-0.000768389,-0.000208153,-9.57E-05,-0.000219807,-0.000615767,-0.000500033,0.000211917,-0.000706953,-0.000477025,-9.08E-05,9.36E-05,-0.000314318,-0.000477186,-9.91E-05,0.00014437,0.000500135,-0.000224277,0.000953915,0,0,0,0,0,0,0,0,0
18,48.27773142,0,0,0,0,0,-0.000402427,-5.28E-05,1.51E-05,0.000475699,0.000279782,0.000398619,2.73E-05,0.000355073,0.000532544,0.000744844,6.52E-05,-0.0005272,-0.001127595,-0.001734775,-0.002461636,-0.002477914,-0.002149716,-0.001599924,-0.001428729,-0.000982073,-0.000537468,-0.000291107,-0.000125245,0.000134058,0.000670553,0.001173822,0.001219031,0.001078894,0.001385214,0.001476345,0.001400911,-0.000433872,-0.002782656,-0.002761813,0.001322069,0.004678268,0.003713904,0.001750879,-0.002089787,-0.001148314,-0.001111762,-0.001046736,-0.000378266,-3.48E-05,-0.000750416,-0.000699717,-0.000118866,0.000183976,-7.12E-05,5.10E-05,0.000666157,0.00071858,0.000762015,0.000420927,0.000636311,0.001486227,-0.001669347,-0.000384865,-0.000846758,-0.001585073,-0.001137561,-0.000484692,-0.001257173,-0.001090424,-0.001001092,-0.000647452,-0.000109617,0.000187242,0.000634249,0.001366469,0.001299846,0.001417998,0.001884389,0.001502271,0.001290328,-0.001894888,-0.000498879,-0.000209517,-0.000688905,0.000342999,-0.000465408,-0.00075798,-0.001284907,-0.001300455,-0.001468202,-0.001629427,-0.001777129,-0.000778419,-0.000441168,0.000145857,0.000937689,-7.53E-05,0.002466873,0.001339327,0.002309547,0.001244919,0.001045905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002703629,0.000641143,0.00250469,0.001235844,0.001235236,0.000944376,0.001027457,0.000426958,0.000202936,0.000318542,-2.43E-05,-0.000277364,-0.000486168,-0.000369658,-0.000168851,-4.27E-05,6.35E-05,-1.43E-05,-0.000197177,-0.000624431,-0.000779073,-0.000813771,-0.000615619,-0.000288642,-0.000806726,-0.000424553,-0.000886097,-0.000365133,4.49E-05,-9.41E-06,0.000488238,0.000820564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001286003,0.000729582,0.000749744,1.54E-05,0.000175624,0.000328614,0.000594434,7.88E-06,-5.17E-05,2.53E-05,0.000286864,-1.46E-05,-0.000347504,0.000354316,-4.28E-05,-1.39E-05,2.05E-05,0.000181209,3.48E-06,-3.26E-05,-5.23E-05,0.00021501,-8.96E-05,6.90E-05,0.000555065,-0.000296658,-0.000620258,0.000264113,-0.00071535,-0.001285507,-0.000232707,0.000116456,-0.000748725,-0.001160186,-0.000813532,1.32E-05,-0.000427184,-4.71E-05,0.000819347,0,0,0,0,0,0,0,0,0
19,48.05707565,0,0,0,0,0,-0.000230677,0.000436565,0.00047695,0.000932394,0.00039014,0.00058295,0.000377971,0.000456285,0.000797961,0.000665282,0.000483244,-2.25E-06,-0.00038782,-0.000714903,-0.000909404,-0.001376751,-0.00143549,-0.001367004,-0.001139693,-0.001061454,-0.000971581,-0.000758487,-0.0006495,-0.000714384,-0.000445863,-0.000286943,-0.000230438,-0.000274171,-7.42E-05,-2.13E-05,-0.000362569,-0.001536027,-0.003145186,-0.002125653,0.001464913,0.004705195,0.003263748,0.001864461,-0.002099448,-0.001206949,-0.000820305,-0.000589115,1.49E-06,-8.23E-05,-0.000368238,-0.000268718,-0.000247033,-0.000457514,-0.000655674,-0.000458686,5.95E-05,0.000561551,0.000461317,0.000407255,0.000871971,0.00120008,-0.00171222,-6.00E-06,-0.000710272,-0.000829153,-0.000441522,-0.000597325,-0.001099372,-0.001041562,-0.000849134,-0.000626421,1.18E-05,0.000287983,0.00025309,0.000946541,0.001241149,0.00138323,0.00187932,0.001741832,0.001286897,-0.002299333,-0.000406696,-0.00043123,-0.001484179,-0.000341854,-0.000594735,-0.001038768,-0.001457146,-0.00142825,-0.002148418,-0.001906638,-0.001028202,-0.000304255,0.000323307,0.000791609,0.001696633,0.000791805,0.001081431,0.001293489,0.00139367,0.002163522,0.001358797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001316746,0.000381323,0.002489097,0.002207661,0.001411306,0.001619794,0.001302361,0.000803659,0.000355926,0.001064362,-2.62E-05,0.000299607,1.35E-06,5.09E-06,0.000810029,0.000533252,0.000793745,0.000591726,0.00036612,1.00E-05,-0.000192846,0.000385617,-7.74E-06,-0.001013469,-0.001007235,-0.001924716,-0.002594773,-0.002190508,-0.00136149,-0.000789927,-0.000562937,-0.000458479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301207,0.001186431,0.001418641,0.000526541,0.000304882,0.000659333,0.000649573,0.000522263,-3.02E-05,0.00037724,0.000333101,7.63E-06,0.00023382,0.00083926,0.000307212,0.000303448,0.000315647,0.000907503,6.14E-05,0.00058037,0.00013914,0.000167934,0.000404385,-0.000219239,-7.45E-05,-0.000570972,-0.000788576,-0.000365216,-0.001144217,-0.000492014,-0.000560853,-0.000848215,-0.000763324,-0.00163103,-0.001902965,-8.17E-05,-0.001239869,-0.000802134,-0.00105802,0,0,0,0,0,0,0,0,0
20,48.63395213,0,0,0,0,0,0.000825823,0.000751348,0.000824611,0.000572556,0.000308696,0.000183482,-4.07E-05,-5.44E-06,0.000286672,0.000193321,3.32E-05,-0.000293643,-0.000576086,-0.000846205,-0.001145673,-0.001327957,-0.001281327,-0.001260375,-0.001270922,-0.001060266,-0.000985049,-0.000791725,-0.000560984,-0.000612796,-0.000269657,8.76E-05,0.000234051,-0.00019019,0.000210766,0.000446222,9.10E-05,-0.000878212,-0.001753731,-0.001292627,0.000761675,0.002584398,0.001904941,0.001109846,0.000441965,-0.00017424,-0.000279517,-0.000341459,-5.26E-05,8.98E-05,8.10E-05,-0.000161811,0.000179264,-1.89E-05,-1.10E-05,-0.000101195,0.000216826,3.37E-05,0.000539339,-0.000174413,0.000328457,-0.000246521,0.000323034,-0.000529571,-0.000813237,-0.00129157,-0.001642231,-0.001077858,-0.001583253,-0.001500343,-0.001087793,-0.000943958,-0.000196033,-0.000282352,0.000353526,0.000730829,0.00138985,0.001263947,0.00108021,0.000993923,0.001610376,5.93E-05,-0.000696734,-0.000151441,-0.001373419,0.000365376,-0.000544024,-0.001318581,-0.001415428,-0.001450757,-0.001551592,-0.001375796,-0.000877355,-0.000175227,0.000380452,0.000666169,0.001560141,0.000682173,0.002137563,0.000996685,0.00112127,0.001073743,0.00247196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000313013,0.000527322,0.001924135,0.002377013,0.00243278,0.002279145,0.002317795,0.001651253,0.001157666,0.001212874,0.000843026,0.000420425,0.000454273,0.000108469,0.000125946,-0.000292472,0.000381998,0.000417222,-0.000349303,-0.000954718,-0.000845158,-0.000698261,-0.000659537,-0.000986446,-0.001508669,-0.001931212,-0.001889549,-0.001659211,-0.000664377,-0.000616571,-0.000104731,1.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002001082,0.002200875,0.002019778,0.00082831,0.001072577,0.00110797,0.001415251,0.000752509,0.000424903,0.000433137,6.34E-05,-0.000273447,-0.000445911,-0.000152189,-0.000656513,-0.000612792,-0.000448016,-0.000349614,-0.000523765,-0.000887873,-0.00074319,-0.000342204,-0.00071441,2.35E-05,-0.000414293,-0.000454796,-0.000784439,-0.000456548,-0.000887521,-0.000288997,-0.000281179,1.97E-05,4.83E-05,-0.000674065,0.000212482,-0.000444103,-0.000406576,-0.000103329,0.000888807,0,0,0,0,0,0,0,0,0
